2,kesse releases “dumsor dance” to address energy crisis    ,unknown,negative,,,,,,,,,,,,
15,awwwwww bae  dumsor really sucks been lying here since pm n i still cant sleep kmt,unknown,negative,,,,,,,,,,,,
17,dumsor really sucks been lying here since pm n i still cant sleep kmt,unknown,negative,,,,,,,,,,,,
18,i have accepted dumsor crisis ghanaians must do same nana yaa jantuah  communications director of the ,unknown,negative,,,,,,,,,,,,
31,t t yallgod guide me thru dz dumsor heat so i slp soundly n also  yall in d dumsor dz evng <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E61>,unknown,negative,,,,,,,,,,,,
38, some nonfa never need  ok prophet dumsor ajeezays hard work will definitely pay off someday in jesus…,unknown,negative,,,,,,,,,,,,
39, some nonfa never need  ok prophet dumsor ajeezays hard work will definitely pay off someday in jesus…,unknown,negative,,,,,,,,,,,,
40, new ways to fight dumsorfone always on insert extra battery wen current batt z lowpower bank wen extra battery …,unknown,negative,,,,,,,,,,,,
41, how do you sleep when dumsor reigns  tips to defy lights out at night    …,unknown,negative,,,,,,,,,,,,
61, how do you sleep when dumsor reigns  tips to defy lights out at night    …,unknown,negative,,,,,,,,,,,,
63,how do you sleep when dumsor reigns  tips to defy lights out at night    ,unknown,negative,,,,,,,,,,,,
69,i want to watch the game  why dumsor madam,unknown,negative,,,,,,,,,,,,
91,new ways to fight dumsorfone always on insert extra battery wen current batt z lowpower bank wen extra battery also goes off,unknown,negative,,,,,,,,,,,,
92, big man its been very longtime now dumsor doesnt permit me to watch the show ooo hmmm,unknown,negative,,,,,,,,,,,,
93,seriously i wont pay that shit of tariffs in this shit of dumsor whether okujde likes it or yes,unknown,negative,,,,,,,,,,,,
96, ghanaian hustle automobility immobility traffic dumsor lightoff accramobile ,unknown,negative,,,,,,,,,,,,
97,ghanaian hustle automobility immobility traffic dumsor lightoff accramobile ,unknown,negative,,,,,,,,,,,,
102,"folks what is the dumsor situation at your area mine has improved
drastically during and after the easter festivities",unknown,negative,,,,,,,,,,,,
123, kerosene and a touch of chinese petrol sprinkled with gh pepper in dumsor <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> bringthepain,unknown,negative,,,,,,,,,,,,
124, kerosene and a touch of chinese petrol sprinkled with gh pepper in dumsor <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> bringthepain,unknown,negative,,,,,,,,,,,,
131, some nonfa never need  ok prophet dumsor ajeezays hard work will definitely pay off someday in jesus…,unknown,negative,,,,,,,,,,,,
133,some nonfa never need  ok prophet dumsor ajeezays hard work will definitely pay off someday in jesus name,unknown,negative,,,,,,,,,,,,
140, vodafone wifi is rubbish  days now and no wifi due to fault also whenever theres dumsor and your generator is on the…,unknown,negative,,,,,,,,,,,,
162,concerned ghanaians meet police over ‘dumsor’ demo  members of the pressure group concerned ghanaians ,unknown,negative,,,,,,,,,,,,
171,i de beg i de wan know when dumsor go vanish completely  ,unknown,negative,,,,,,,,,,,,
174,"mi power bank mah  dumsor kit

just gh<U+20B5> 

tagafriend

order  

call <U+260E>… ",unknown,negative,,,,,,,,,,,,
176, albert the expositor has so far talked about the imminent impact of dumsor on the economy   ,unknown,negative,,,,,,,,,,,,
177, albert the expositor has so far talked about the imminent impact of dumsor on the economy   ,unknown,negative,,,,,,,,,,,,
178,albert the expositor has so far talked about the imminent impact of dumsor on the economy   ,unknown,negative,,,,,,,,,,,,
187,in the heat of dumsor where were you last night wishmewell,unknown,negative,,,,,,,,,,,,
207,for all u knowthese kids cudn cut thema hair sake of dumsor,unknown,negative,,,,,,,,,,,,
211, i can feel your pain still not moved to repair my fridge but the dumsor is less here these days,unknown,negative,,,,,,,,,,,,
224,vodafone wifi is rubbish  days now and no wifi due to fault also whenever theres dumsor and your generator is on the wifi is off,unknown,negative,,,,,,,,,,,,
231,dumsor leads to violent attacks among nsawam ,unknown,negative,,,,,,,,,,,,
234,dumsor is not the making of mahama sam george  a presidential staffer has mounted a vehement defence for ,unknown,negative,,,,,,,,,,,,
239,rebel leader  fame mi ma mo dumsor featuring controversial rapper wanlov kubolor – who’s also onehalf of  ,unknown,negative,,,,,,,,,,,,
267,dumsor amp no water in this heat smh,unknown,negative,,,,,,,,,,,,
270,dumsor is a pest youve followed me here too<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E35> nd time in three weeks aden,unknown,negative,,,,,,,,,,,,
304,victim of dumsor,unknown,negative,,,,,,,,,,,,
305,the whiteman is thinking on how to cure blindness while d blackman trying to solve dumsorme gawd,unknown,negative,,,,,,,,,,,,
313,because of this lousy dumsor acquiring a power bank is a must,unknown,negative,,,,,,,,,,,,
320, anti dumsor device being sold  the black box theatre play  gh <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34>,unknown,negative,,,,,,,,,,,,
321,"as if the dumsor is not enoughnow we are in self caused darkness
amp the moron is lying about going to buy it but our meter is having issues",unknown,negative,,,,,,,,,,,,
323,kesse releases “dumsor dance” to address energy crisis ,unknown,negative,,,,,,,,,,,,
326,anti dumsor device being sold  the black box theatre play  gh <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34>,unknown,negative,,,,,,,,,,,,
327,proceedings of the nd hearing of the ug election petition case delayed for abt an hour amp half cuz of dumsorugdecidespetition,unknown,negative,,,,,,,,,,,,
342,somewhere in kumasi aka dumsorcity  hell on earth ,unknown,negative,,,,,,,,,,,,
347,when the heat is unbearable due to dumsor and your neighbor genset is too disturbing,unknown,negative,,,,,,,,,,,,
358,following closely the release of their previous single mi ma mo dumsor featuring controversial rapper wanlov kubolor – who’s also,unknown,negative,,,,,,,,,,,,
364,kese brings “dumsor dance” to address energy crisis gtgt  ,unknown,negative,,,,,,,,,,,,
388, i added a video to a  playlist  angel tv  we must swear to not forget dumsor,unknown,negative,,,,,,,,,,,,
399,angel tv   we must swear to not forget dumsor  ,unknown,negative,,,,,,,,,,,,
400,we must swear to not forget dumsor  esther abankwa reports ,unknown,negative,,,,,,,,,,,,
401,i added a video to a  playlist  angel tv  we must swear to not forget dumsor,unknown,negative,,,,,,,,,,,,
404,stop giving excuses and fix dumsor nunoo mensah tells mahama   head of human security at the national ,unknown,negative,,,,,,,,,,,,
407,ghanaians to pay more for power amidst dumsor  minister ghana electricity business social news ,unknown,negative,,,,,,,,,,,,
433,erhtrends cornermum amp pop shops freezing packaged water to keep them cold against dumsor any health risks with the freezethawfreeze,unknown,negative,,,,,,,,,,,,
438, its a hotline hundreds are calling to reserve seats so keep trying <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61> insomnia,unknown,negative,,,,,,,,,,,,
439, lolx<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E33> hw much does  the ticket cost by the way ,unknown,negative,,,,,,,,,,,,
442, its a hotline hundreds are calling to reserve seats so keep trying <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61> insomnia,unknown,negative,,,,,,,,,,,,
459,at least dumsor is decreasing,unknown,negative,,,,,,,,,,,,
480,ghanaians to pay more for power amidst ‘dumsor’ – minister  ,unknown,negative,,,,,,,,,,,,
481,ghanaians to pay more for power amidst dumsor  minister  ,unknown,negative,,,,,,,,,,,,
484,ghanaians to pay more for power amidst dumsor  minister ,unknown,negative,,,,,,,,,,,,
486,ghanaians to pay more for power amidst dumsor  minister  general news   this is absolutely unacceptable,unknown,negative,,,,,,,,,,,,
497,"unfortunately that person is in the minoritydumsor is still badcontinues power for weeks in accrawowa dream
 ",unknown,negative,,,,,,,,,,,,
502,solve yha dumsor problem eddiekay<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E63> ,unknown,negative,,,,,,,,,,,,
510,the minister for power dr kwabena donkor says ghanaians would have to pay more for electricity as government ,unknown,negative,,,,,,,,,,,,
517,ghanaians to pay more for power amidst dumsor  minister ,unknown,negative,,,,,,,,,,,,
528,anti dumsor fon ,unknown,negative,,,,,,,,,,,,
537,  megawatts of power added to the national grid has changed nothing  dumsor never improve <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>,unknown,negative,,,,,,,,,,,,
538, megawatts of power added to the national grid has changed nothing  dumsor never improve <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>,unknown,negative,,,,,,,,,,,,
541, lets play the blame game i blame you for dumsor,unknown,negative,,,,,,,,,,,,
542, lets play the blame game i blame you for dumsor,unknown,negative,,,,,,,,,,,,
543, forget your worries forget the dumsor life just got better in the jungle when u go black u aint going back blackj…,unknown,negative,,,,,,,,,,,,
547, forget your worries forget the dumsor life just got better in the jungle when u go black u aint going back blackj…,unknown,negative,,,,,,,,,,,,
548, ur hood luks very filthy even in dumsor <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>,unknown,negative,,,,,,,,,,,,
549, we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining abo…,unknown,negative,,,,,,,,,,,,
550, ur hood luks very filthy even in dumsor <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>,unknown,negative,,,,,,,,,,,,
551, we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining abo…,unknown,negative,,,,,,,,,,,,
553, we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining abo…,unknown,negative,,,,,,,,,,,,
555, we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining abo…,unknown,negative,,,,,,,,,,,,
556, we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining abo…,unknown,negative,,,,,,,,,,,,
557, is the dumsor situation improving or are gh tweets complaining about it less concession mi lady,unknown,negative,,,,,,,,,,,,
558,we finally realised dead goats cant hear  is the dumsor situation improving or are gh tweets complaining about it less,unknown,negative,,,,,,,,,,,,
563,is the dumsor situation improving or are gh tweets complaining about it less,unknown,negative,,,,,,,,,,,,
571, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
572, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
583,masa the dumsor be strictly physical and real,unknown,negative,,,,,,,,,,,,
594, i miss dumsor ecg  i beg show me something its been a while lol,unknown,negative,,,,,,,,,,,,
598,i miss dumsor ecg  i beg show me something its been a while lol,unknown,negative,,,,,,,,,,,,
603,kesse releases “dumsor dance” to address energy crisis  ghanaweb ghanawebkesse releases “dumsor dance” to ad ,unknown,negative,,,,,,,,,,,,
625,the clash of ghana police and the smart weed smoker  dumsor gmn gmn tgmn smlyf smf accra wygdi,unknown,negative,,,,,,,,,,,,
642,concerned ghanaians meet police over ‘dumsor’ demo  members of the pressure group concerned ghanaians ,unknown,negative,,,,,,,,,,,,
656, dumsor ghanaians must stop the foolishness and pray for president mahama  bukom banku  watch ,unknown,negative,,,,,,,,,,,,
669, dumsor triggered  job cuts – employers association  more here  citinews citicbs …,unknown,negative,,,,,,,,,,,,
670, morrow dumsor go come and we shall all forget about castro again truth to be told,unknown,negative,,,,,,,,,,,,
674, not only the dumsor but the vgmas is enough evidence that ghana has a lonnnnnng way to go its not anybody owe are our…,unknown,negative,,,,,,,,,,,,
675, if u have your energy minister sitting throughout the whole night to watch a whack show how can he think to fix dumsor  vgma…,unknown,negative,,,,,,,,,,,,
682, dumsor triggered  job cuts – employers association  more here  citinews citicbs …,unknown,negative,,,,,,,,,,,,
683, stop giving excuses and fix dumsor nunoo mensah tells mahama   head of human security at the national …,unknown,negative,,,,,,,,,,,,
685, barclays bank introduces ‘dumsor’ loan  more here  citibusinessnews ,unknown,negative,,,,,,,,,,,,
689, i have accepted dumsor crisis ghanaians must do same nana yaa jantuah  communications director of the …,unknown,negative,,,,,,,,,,,,
724, cc   dumsor has triggered  job cuts in  alone  employer  …,unknown,negative,,,,,,,,,,,,
725, cc   dumsor has triggered  job cuts in  alone  employer  …,unknown,negative,,,,,,,,,,,,
726, cc   dumsor has triggered  job cuts in  alone  employer  …,unknown,negative,,,,,,,,,,,,
732,am lonely in my room wit dumsor,unknown,negative,,,,,,,,,,,,
740, it went out bt jx came backma hood z allergic to dumsor oo  ,unknown,negative,,,,,,,,,,,,
742,barclays bank introduces ‘dumsor’ loan  ,unknown,negative,,,,,,,,,,,,
743,"barclays bank introduces ‘dumsor’ loan <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> 
who saw that coming",unknown,negative,,,,,,,,,,,,
747," and ama bawa on the atlantic wave 

nana addo says ghana is in crisis as a result of dumsor …",unknown,negative,,,,,,,,,,,,
758,sadnews the woman behind the design of the ghana flag is dead  dumsor joysms mahama ghana accra knust ecg,unknown,negative,,,,,,,,,,,,
766," and ama bawa on the atlantic wave 

nana addo says ghana is in crisis as a result of dumsor ",unknown,negative,,,,,,,,,,,,
779,over  jobs have been lost due to dumsor dumsorpresident mahama is a disappointment  to all ghanaianseven ,unknown,negative,,,,,,,,,,,,
781,fen energy generator to eradicate dumsor crisis in ghana fen energy a renewable energy power generator is here ,unknown,negative,,,,,,,,,,,,
782,mahamas dumsor phone comment inaccurate  director acep  director of research and evidence at acep john ,unknown,negative,,,,,,,,,,,,
802,dumsor’ is unbearable –yvonne nelson  ghana vibes ,unknown,negative,,,,,,,,,,,,
803,dumsor’ is unbearable –yvonne nelson  ghana vibes  ,unknown,negative,,,,,,,,,,,,
804,dumsor’ is unbearable –yvonne nelson  ghana vibes  ,unknown,negative,,,,,,,,,,,,
805,dumsor’ is unbearable –yvonne nelson  ghana vibes  ,unknown,negative,,,,,,,,,,,,
809,what i dont miss about home <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> dumsor ,unknown,negative,,,,,,,,,,,,
822,i have accepted dumsor crisis ghanaians must do same nana yaa jantuah  communications director of the ,unknown,negative,,,,,,,,,,,,
828,how is that one going to solve the economic hardship corruption and the almighty dumsor wonni biribi y wahu ,unknown,negative,,,,,,,,,,,,
867, had to watch samaxx on my tl until now cos of the dumsor,unknown,negative,,,,,,,,,,,,
869,had to watch samaxx on my tl until now cos of the dumsor,unknown,negative,,,,,,,,,,,,
894,  lol i heard the main cause is the dumsor this problem hs been persisting fr sme tym nownw u knw,unknown,negative,,,,,,,,,,,,
899,stop giving excuses and fix dumsor nunoo mensah tells mahama   head of human security at the national ,unknown,negative,,,,,,,,,,,,
904, number game on twitter naija lets do some tonightordumsor or,unknown,negative,,,,,,,,,,,,
905, and ecg have inspired me to sing yvonne chakachakas im burning up heres the twist ive got dumsor im burning up,unknown,negative,,,,,,,,,,,,
907,dumsor go kill,unknown,negative,,,,,,,,,,,,
927, dumsor crisis over  workers lose jobs in first quarter  ,unknown,negative,,,,,,,,,,,,
937,"not worse than how they use r and l there

 kumasi tweeps hows the dumsor situation in kumasi",unknown,negative,,,,,,,,,,,,
938, dumsor crisis over  workers lose jobs in first quarter  ,unknown,negative,,,,,,,,,,,,
948, in our diy section today we stockpile your armory to deal with all the monstrosities and evils of dumsor …,unknown,negative,,,,,,,,,,,,
952, in our diy section today we stockpile your armory to deal with all the monstrosities and evils of dumsor …,unknown,negative,,,,,,,,,,,,
956,in our diy section today we stockpile your armory to deal with all the monstrosities and evils of dumsor  <U+274C>,unknown,negative,,,,,,,,,,,,
968, evacuate ghanaians from sa to come and share in the dumsor this too shall pass,unknown,negative,,,,,,,,,,,,
982,evacuate ghanaians from sa to come and share in the dumsor this too shall pass,unknown,negative,,,,,,,,,,,,
1027,the devastating effects of the energy crisis known popularly as “dumsor” go beyond opposition or government ,unknown,negative,,,,,,,,,,,,
1039,i want to ask the bni is dumsor not a national security threat,unknown,negative,,,,,,,,,,,,
1063, this weekend endless dumsor,unknown,negative,,,,,,,,,,,,
1064, this weekend endless dumsor,unknown,negative,,,,,,,,,,,,
1065,this weekend endless dumsor,unknown,negative,,,,,,,,,,,,
1067,dumsor making me sleep on the floor these days,unknown,negative,,,,,,,,,,,,
1068,dumsor is not the making of mahama sam george  a presidential staffer has mounted a vehement defence for ,unknown,negative,,,,,,,,,,,,
1081, kum dumsor solar powered power banks call my gee james on   ghc a piece ,unknown,negative,,,,,,,,,,,,
1082, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1083, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1084, same old same old life only gets worse with dumsor,unknown,negative,,,,,,,,,,,,
1085, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1086, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1087, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1088, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1089, dumsor has triggered  job cuts in  alone  employers association  ,unknown,negative,,,,,,,,,,,,
1091, girls with tiny boobs and huge nipples are the main problem we have dumsor in ghana,unknown,negative,,,,,,,,,,,,
1094,"south africa now eye witness account
everything has started deteriorating in south africa there is dumsor ",unknown,negative,,,,,,,,,,,,
1102,the xenophobic attacks in south africa confirms one thing that the socalled african union is the most hopeless and useless body ever,unknown,negative,,,,,,,,,,,,
1117, feeling u to the max tonight you make dumsor bearable your playlist dope feeling the wisconsin chick eloquenc…,unknown,negative,,,,,,,,,,,,
1125,  call any of these numbers and book your seats ,unknown,negative,,,,,,,,,,,,
1128,dumsor ghanaians must stop the foolishness and pray for president mahama  bukom banku  watch ,unknown,negative,,,,,,,,,,,,
1130,barclays bank introduces ‘dumsor’ loan  ,unknown,negative,,,,,,,,,,,,
1135,"ecg fuck you i curse you with with eternal dumsor dumsor 

<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33>",unknown,negative,,,,,,,,,,,,
1144, feeling u to the max tonight you make dumsor bearable your playlist dope feeling the wisconsin chick eloquence be wat,unknown,negative,,,,,,,,,,,,
1154,rt if you have ironed clothes with a frying pan because dumsor,unknown,negative,,,,,,,,,,,,
1167,dumsor ghanaians must stop the foolishness and pray for president mahama  bukom banku  watch ,unknown,negative,,,,,,,,,,,,
1184, barclays bank introduces ‘dumsor’ loan  more here  citibusinessnews ,unknown,negative,,,,,,,,,,,,
1188, still in gh ooh dumsor dumsor n stuff ba all is well,unknown,negative,,,,,,,,,,,,
1204,this is wat too much of dumsor will cause those affected areas i think will go off for a very long time,unknown,negative,,,,,,,,,,,,
1205, but my tl make chelsea stuff what happened to the united fans who were making noise before the game dumsor  no credit …,unknown,negative,,,,,,,,,,,,
1206,but my tl make chelsea stuff what happened to the united fans who were making noise before the game dumsor  no credit <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>,unknown,negative,,,,,,,,,,,,
1208,   impending dumsor take am cool lol yeah im bracing myself up for it lol,unknown,negative,,,,,,,,,,,,
1209,  impending dumsor take am cool lol yeah im bracing myself up for it,unknown,negative,,,,,,,,,,,,
1210, impending dumsor take am cool,unknown,negative,,,,,,,,,,,,
1211,impending dumsor,unknown,negative,,,,,,,,,,,,
1213,nothing makes unemployment suck more than this dumsor crisis,unknown,negative,,,,,,,,,,,,
1219,over  jobs lost due to ‘dumsor’ –employers association reveals ,unknown,negative,,,,,,,,,,,,
1222,dont miss fashiongh today on ghone at pm sharp as long as you dont have dumsor lol ,unknown,negative,,,,,,,,,,,,
1322,dumsor problem is not over ooo people dont deceive yourselves you fill the meter with units let say  ghana ,unknown,negative,,,,,,,,,,,,
1323,dumsor ghanaians must stop the foolishness and pray for president mahama  bukom banku  watch ,unknown,negative,,,,,,,,,,,,
1327, growing up with dumsor is such a struggle ,unknown,negative,,,,,,,,,,,,
1328, trilogy dumsor equating death of parents lmao,unknown,negative,,,,,,,,,,,,
1329, on a more serious note we need to think and think again as a country  dumsor is now so unbelievable what happened t…,unknown,negative,,,,,,,,,,,,
1330, growing up with dumsor is such a struggle ,unknown,negative,,,,,,,,,,,,
1334, growing up with dumsor is such a struggle ,unknown,negative,,,,,,,,,,,,
1335,growing up with dumsor is such a struggle ,unknown,negative,,,,,,,,,,,,
